thoiGianCapNhat,thoiGian,giaBienMB,giaBienMT,giaBienMN,giaBienHT
2021-04-14T23:59:59,2021-04-14T17:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-14T23:59:59,2021-04-14T17:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-14T23:59:59,2021-04-14T18:00:00,1318.944,1320.0,1399.343,1399.343
2021-04-14T23:59:59,2021-04-14T18:30:00,1387.762,1405.756,1503.0,1503.0
2021-04-14T23:59:59,2021-04-14T19:00:00,1301.041,1300.0,1384.009,1384.009
2021-04-14T23:59:59,2021-04-14T19:30:00,915.104,936.456,1007.7,1007.7
2021-04-14T23:59:59,2021-04-14T20:00:00,1390.48,1400.0,1503.275,1503.275
2021-04-14T23:59:59,2021-04-14T20:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-14T23:59:59,2021-04-14T21:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-14T23:59:59,2021-04-14T21:30:00,1370.522,1417.0,1503.5,1503.5
2021-04-14T23:59:59,2021-04-14T22:00:00,1398.862,1417.0,1503.5,1503.5
2021-04-14T23:59:59,2021-04-14T22:30:00,1327.32,1350.0,1416.134,1416.134
2021-04-14T23:59:59,2021-04-14T23:00:00,1265.16,1300.0,1372.321,1372.321
2021-04-14T23:59:59,2021-04-14T23:30:00,1498.5,1503.5,1503.5,1503.5
2021-04-14T23:59:59,2021-04-15T00:00:00,1424.442,1442.911,1501.0,1501.0
2021-04-15T23:59:59,2021-04-15T00:30:00,1104.5,1141.956,1175.699,1175.699
2021-04-15T23:59:59,2021-04-15T01:00:00,971.2,1000.0,1025.326,1025.326
2021-04-15T23:59:59,2021-04-15T01:30:00,916.797,955.794,980.0,980.0
2021-04-15T23:59:59,2021-04-15T02:00:00,900.0,936.33,954.173,954.173
2021-04-15T23:59:59,2021-04-15T02:30:00,901.0,935.424,953.25,953.25
2021-04-15T23:59:59,2021-04-15T03:00:00,937.9,963.728,972.186,972.186
2021-04-15T23:59:59,2021-04-15T03:30:00,912.784,939.851,948.1,948.1
2021-04-15T23:59:59,2021-04-15T04:00:00,973.2,1000.0,1006.745,1006.745
2021-04-15T23:59:59,2021-04-15T04:30:00,1189.44,1200.0,1199.16,1200.0
2021-04-15T23:59:59,2021-04-15T05:00:00,1184.64,1200.0,1200.841,1200.841
2021-04-15T23:59:59,2021-04-15T05:30:00,1104.5,1125.663,1122.623,1125.663
2021-04-15T23:59:59,2021-04-15T06:00:00,1090.8,1089.927,1071.725,1090.8
2021-04-15T23:59:59,2021-04-15T06:30:00,1233.434,1170.775,1116.1,1233.434
2021-04-15T23:59:59,2021-04-15T07:00:00,1104.5,917.44,880.1,1104.5
2021-04-15T23:59:59,2021-04-15T07:30:00,1070.644,1029.103,1007.8,1070.644
2021-04-15T23:59:59,2021-04-15T08:00:00,1050.963,1029.103,1007.8,1050.963
2021-04-15T23:59:59,2021-04-15T08:30:00,1136.269,1108.089,1091.8,1136.269
2021-04-15T23:59:59,2021-04-15T09:00:00,1300.0,1039.719,1007.8,1300.0
2021-04-15T23:59:59,2021-04-15T09:30:00,937.9,1.038,1.0,937.9
2021-04-15T23:59:59,2021-04-15T10:00:00,1104.5,1.027,1.0,1104.5
2021-04-15T23:59:59,2021-04-15T10:30:00,1104.5,1.025,1.0,1104.5
2021-04-15T23:59:59,2021-04-15T11:00:00,1104.5,1.015,1.0,1104.5
2021-04-15T23:59:59,2021-04-15T11:30:00,1.074,1.023,0.916,1.074
2021-04-15T23:59:59,2021-04-15T12:00:00,748.5,1.025,1.0,748.5
2021-04-15T23:59:59,2021-04-15T12:30:00,1300.0,1.025,1.0,1300.0
2021-04-15T23:59:59,2021-04-15T13:00:00,1498.5,761.19,750.0,1498.5
2021-04-15T23:59:59,2021-04-15T13:30:00,1400.0,902.389,880.1,1400.0
2021-04-15T23:59:59,2021-04-15T14:00:00,1503.5,1.025,1.0,1503.5
2021-04-15T23:59:59,2021-04-15T14:30:00,1503.5,955.604,932.0,1503.5
2021-04-15T23:59:59,2021-04-15T15:00:00,1503.5,1024.815,1007.7,1503.5
2021-04-15T23:59:59,2021-04-15T15:30:00,1500.0,1012.559,1007.8,1500.0
2021-04-15T23:59:59,2021-04-15T16:00:00,1498.5,1467.331,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T16:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T17:00:00,1441.212,1417.0,1474.046,1474.046
2021-04-15T23:59:59,2021-04-15T17:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T18:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T18:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T19:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T19:30:00,1483.761,1503.0,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T20:00:00,1362.02,1417.0,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T20:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T21:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T21:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T22:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T22:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-15T23:59:59,2021-04-15T23:00:00,1390.36,1417.0,1502.173,1502.173
2021-04-15T23:59:59,2021-04-15T23:30:00,1347.818,1382.094,1449.8,1449.8
2021-04-15T23:59:59,2021-04-16T00:00:00,1381.248,1440.0,1503.5,1503.5
2021-04-16T23:59:59,2021-04-16T00:30:00,1398.862,1417.0,1467.938,1467.938
2021-04-16T23:59:59,2021-04-16T01:00:00,1315.829,1330.195,1369.5,1369.5
2021-04-16T23:59:59,2021-04-16T01:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-16T23:59:59,2021-04-16T02:00:00,1426.702,1417.0,1441.066,1441.066
2021-04-16T23:59:59,2021-04-16T02:30:00,1361.381,1354.846,1369.5,1369.5
2021-04-16T23:59:59,2021-04-16T03:00:00,1200.961,1200.0,1217.903,1217.903
2021-04-16T23:59:59,2021-04-16T03:30:00,1444.15,1417.0,1416.008,1444.15
2021-04-16T23:59:59,2021-04-16T04:00:00,1376.83,1350.946,1350.0,1376.83
2021-04-16T23:59:59,2021-04-16T04:30:00,1450.062,1417.0,1410.34,1450.062
2021-04-16T23:59:59,2021-04-16T05:00:00,1334.439,1288.0,1258.762,1334.439
2021-04-16T23:59:59,2021-04-16T05:30:00,1498.5,1482.316,1463.491,1498.5
2021-04-16T23:59:59,2021-04-16T06:00:00,1498.5,1390.0,1344.547,1498.5
2021-04-16T23:59:59,2021-04-16T06:30:00,1498.5,900.0,875.97,1498.5
2021-04-16T23:59:59,2021-04-16T07:00:00,1178.316,1142.024,1116.1,1178.316
2021-04-16T23:59:59,2021-04-16T07:30:00,1200.0,1153.44,1131.87,1200.0
2021-04-16T23:59:59,2021-04-16T08:00:00,1503.5,1057.17,1007.8,1503.5
2021-04-16T23:59:59,2021-04-16T08:30:00,1503.5,1019.453,980.0,1503.5
2021-04-16T23:59:59,2021-04-16T09:00:00,1503.5,956.517,919.5,1503.5
2021-04-16T23:59:59,2021-04-16T09:30:00,1400.0,1.029,1.0,1400.0
2021-04-16T23:59:59,2021-04-16T10:00:00,1498.5,1.023,1.0,1498.5
2021-04-16T23:59:59,2021-04-16T10:30:00,1498.5,1.019,1.0,1498.5
2021-04-16T23:59:59,2021-04-16T11:00:00,1498.5,1.027,0.0,1498.5
2021-04-16T23:59:59,2021-04-16T11:30:00,1498.5,1.017,1.0,1498.5
2021-04-16T23:59:59,2021-04-16T12:00:00,1503.5,1.017,1.0,1503.5
2021-04-16T23:59:59,2021-04-16T12:30:00,1503.5,1.017,1.0,1503.5
2021-04-16T23:59:59,2021-04-16T13:00:00,1503.5,461.0,452.379,1503.5
2021-04-16T23:59:59,2021-04-16T13:30:00,1498.5,1035.447,1007.8,1498.5
2021-04-16T23:59:59,2021-04-16T14:00:00,1503.5,994.441,965.9,1503.5
2021-04-16T23:59:59,2021-04-16T14:30:00,1503.5,1046.195,1007.8,1503.5
2021-04-16T23:59:59,2021-04-16T15:00:00,1503.5,1024.3,999.0,1503.5
2021-04-16T23:59:59,2021-04-16T15:30:00,1503.5,1035.447,1007.8,1503.5
2021-04-16T23:59:59,2021-04-16T16:00:00,1443.191,1378.536,1350.0,1443.191
2021-04-16T23:59:59,2021-04-16T16:30:00,1498.5,1417.0,1399.004,1498.5
2021-04-16T23:59:59,2021-04-16T17:00:00,1503.5,1454.185,1444.442,1503.5
2021-04-16T23:59:59,2021-04-16T17:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-16T23:59:59,2021-04-16T18:00:00,1459.02,1417.0,1429.436,1459.02
2021-04-16T23:59:59,2021-04-16T18:30:00,1498.5,1461.337,1486.156,1498.5
2021-04-16T23:59:59,2021-04-16T19:00:00,1400.0,1382.08,1425.854,1425.854
2021-04-16T23:59:59,2021-04-16T19:30:00,1423.835,1417.0,1480.205,1480.205
2021-04-16T23:59:59,2021-04-16T20:00:00,1477.749,1503.0,1503.5,1503.5
2021-04-16T23:59:59,2021-04-16T20:30:00,1400.0,1462.599,1503.5,1503.5
2021-04-16T23:59:59,2021-04-16T21:00:00,1338.848,1390.0,1473.55,1473.55
2021-04-16T23:59:59,2021-04-16T21:30:00,1379.024,1417.0,1492.679,1492.679
2021-04-16T23:59:59,2021-04-16T22:00:00,1396.028,1417.0,1474.046,1474.046
2021-04-16T23:59:59,2021-04-16T22:30:00,1328.76,1354.22,1400.0,1400.0
2021-04-16T23:59:59,2021-04-16T23:00:00,1334.752,1343.89,1369.5,1369.5
2021-04-16T23:59:59,2021-04-16T23:30:00,1350.563,1338.678,1345.0,1350.563
2021-04-16T23:59:59,2021-04-17T00:00:00,1368.901,1348.641,1345.0,1368.901
2021-04-17T23:59:59,2021-04-17T00:30:00,1404.595,1383.807,1369.0,1404.595
2021-04-17T23:59:59,2021-04-17T01:00:00,1396.105,1378.234,1369.0,1396.105
2021-04-17T23:59:59,2021-04-17T01:30:00,1408.023,1390.0,1372.347,1408.023
2021-04-17T23:59:59,2021-04-17T02:00:00,1220.505,1200.0,1179.96,1220.505
2021-04-17T23:59:59,2021-04-17T02:30:00,1114.263,1100.0,1086.03,1114.263
2021-04-17T23:59:59,2021-04-17T03:00:00,1116.525,1100.0,1081.63,1116.525
2021-04-17T23:59:59,2021-04-17T03:30:00,1230.517,1200.0,1148.76,1230.517
2021-04-17T23:59:59,2021-04-17T04:00:00,1205.788,1200.0,1194.36,1205.788
2021-04-17T23:59:59,2021-04-17T04:30:00,1243.773,1225.365,1200.0,1243.773
2021-04-17T23:59:59,2021-04-17T05:00:00,1314.193,1300.0,1280.89,1314.193
2021-04-17T23:59:59,2021-04-17T05:30:00,1498.5,1491.307,1469.385,1498.5
2021-04-17T23:59:59,2021-04-17T06:00:00,1468.09,1417.0,1376.332,1468.09
2021-04-17T23:59:59,2021-04-17T06:30:00,1200.0,1146.24,1097.295,1200.0
2021-04-17T23:59:59,2021-04-17T07:00:00,1322.213,1300.0,1270.49,1322.213
2021-04-17T23:59:59,2021-04-17T07:30:00,1300.0,1311.542,1305.377,1311.542
2021-04-17T23:59:59,2021-04-17T08:00:00,1503.5,1417.0,1333.822,1503.5
2021-04-17T23:59:59,2021-04-17T08:30:00,1400.0,1020.23,948.1,1400.0
2021-04-17T23:59:59,2021-04-17T09:00:00,1503.5,793.399,750.0,1503.5
2021-04-17T23:59:59,2021-04-17T09:30:00,1503.5,1.053,1.0,1503.5
2021-04-17T23:59:59,2021-04-17T10:00:00,1104.5,1.051,1.0,1104.5
2021-04-17T23:59:59,2021-04-17T10:30:00,1503.5,1.04,1.0,1503.5
2021-04-17T23:59:59,2021-04-17T11:00:00,1104.5,1.034,1.0,1104.5
2021-04-17T23:59:59,2021-04-17T11:30:00,1104.5,1.04,1.0,1104.5
2021-04-17T23:59:59,2021-04-17T12:00:00,1023.0,1.038,1.0,1023.0
2021-04-17T23:59:59,2021-04-17T12:30:00,891.9,1.009,1.0,891.9
2021-04-17T23:59:59,2021-04-17T13:00:00,860.0,1.017,1.0,860.0
2021-04-17T23:59:59,2021-04-17T13:30:00,1104.5,1.017,1.0,1104.5
2021-04-17T23:59:59,2021-04-17T14:00:00,1104.5,772.161,750.0,1104.5
2021-04-17T23:59:59,2021-04-17T14:30:00,1104.5,1050.558,1007.8,1104.5
2021-04-17T23:59:59,2021-04-17T15:00:00,1469.352,1415.28,1369.0,1469.352
2021-04-17T23:59:59,2021-04-17T15:30:00,1369.7,1110.343,1091.8,1369.7
2021-04-17T23:59:59,2021-04-17T16:00:00,1477.273,1417.0,1423.691,1477.273
2021-04-17T23:59:59,2021-04-17T16:30:00,1434.884,1387.82,1400.0,1434.884
2021-04-17T23:59:59,2021-04-17T17:00:00,1344.086,1300.0,1296.49,1344.086
2021-04-17T23:59:59,2021-04-17T17:30:00,930.836,898.443,910.0,930.836
2021-04-17T23:59:59,2021-04-17T18:00:00,1051.32,1010.529,1007.8,1051.32
2021-04-17T23:59:59,2021-04-17T18:30:00,1492.836,1417.0,1417.993,1492.836
2021-04-17T23:59:59,2021-04-17T19:00:00,1000.0,961.2,960.527,1000.0
2021-04-17T23:59:59,2021-04-17T19:30:00,912.0,898.334,919.2,919.2
2021-04-17T23:59:59,2021-04-17T20:00:00,1200.0,1172.64,1182.932,1200.0
2021-04-17T23:59:59,2021-04-17T20:30:00,1413.032,1417.0,1467.938,1467.938
2021-04-17T23:59:59,2021-04-17T21:00:00,1191.84,1200.0,1240.567,1240.567
2021-04-17T23:59:59,2021-04-17T21:30:00,1218.027,1200.0,1222.868,1222.868
2021-04-17T23:59:59,2021-04-17T22:00:00,1016.07,999.0,1007.768,1016.07
2021-04-17T23:59:59,2021-04-17T22:30:00,937.9,933.398,949.251,949.251
2021-04-17T23:59:59,2021-04-17T23:00:00,996.203,999.0,1015.967,1015.967
2021-04-17T23:59:59,2021-04-17T23:30:00,962.462,986.938,1007.8,1007.8
2021-04-17T23:59:59,2021-04-18T00:00:00,937.9,961.752,984.09,984.09
2021-04-18T23:59:59,2021-04-18T00:30:00,897.169,906.965,907.6,907.6
2021-04-18T23:59:59,2021-04-18T01:00:00,900.328,910.158,907.7,910.158
2021-04-18T23:59:59,2021-04-18T01:30:00,902.247,910.258,907.8,910.258
2021-04-18T23:59:59,2021-04-18T02:00:00,891.9,901.638,895.597,901.638
2021-04-18T23:59:59,2021-04-18T02:30:00,900.0,906.162,898.278,906.162
2021-04-18T23:59:59,2021-04-18T03:00:00,900.0,906.162,898.278,906.162
2021-04-18T23:59:59,2021-04-18T03:30:00,900.0,907.99,898.275,907.99
2021-04-18T23:59:59,2021-04-18T04:00:00,900.0,904.341,891.047,904.341
2021-04-18T23:59:59,2021-04-18T04:30:00,900.0,906.162,892.841,906.162
2021-04-18T23:59:59,2021-04-18T05:00:00,900.0,909.826,900.091,909.826
2021-04-18T23:59:59,2021-04-18T05:30:00,914.907,924.896,907.6,924.896
2021-04-18T23:59:59,2021-04-18T06:00:00,850.0,845.92,811.491,850.0
2021-04-18T23:59:59,2021-04-18T06:30:00,900.0,872.956,806.0,900.0
2021-04-18T23:59:59,2021-04-18T07:00:00,884.7,1.105,1.0,884.7
2021-04-18T23:59:59,2021-04-18T07:30:00,919.0,1.085,1.0,919.0
2021-04-18T23:59:59,2021-04-18T08:00:00,900.0,1.074,1.0,900.0
2021-04-18T23:59:59,2021-04-18T08:30:00,957.0,1.058,1.0,957.0
2021-04-18T23:59:59,2021-04-18T09:00:00,1077.0,1.047,1.0,1077.0
2021-04-18T23:59:59,2021-04-18T09:30:00,1104.5,1.047,1.0,1104.5
2021-04-18T23:59:59,2021-04-18T10:00:00,1090.8,1.06,1.0,1090.8
2021-04-18T23:59:59,2021-04-18T10:30:00,1503.5,1.058,1.0,1503.5
2021-04-18T23:59:59,2021-04-18T11:00:00,1076.0,1.051,1.0,1076.0
2021-04-18T23:59:59,2021-04-18T11:30:00,1077.0,1.038,1.0,1077.0
2021-04-18T23:59:59,2021-04-18T12:00:00,860.0,1.027,1.0,860.0
2021-04-18T23:59:59,2021-04-18T12:30:00,750.0,1.034,1.0,750.0
2021-04-18T23:59:59,2021-04-18T13:00:00,1.0,0.953,0.926,1.0
2021-04-18T23:59:59,2021-04-18T13:30:00,1.0,0.953,0.926,1.0
2021-04-18T23:59:59,2021-04-18T14:00:00,706.0,1.021,1.0,706.0
2021-04-18T23:59:59,2021-04-18T14:30:00,720.0,1.036,1.0,720.0
2021-04-18T23:59:59,2021-04-18T15:00:00,810.0,1.038,1.0,810.0
2021-04-18T23:59:59,2021-04-18T15:30:00,725.5,1.04,1.0,725.5
2021-04-18T23:59:59,2021-04-18T16:00:00,891.9,862.646,824.085,891.9
2021-04-18T23:59:59,2021-04-18T16:30:00,1097.532,1050.558,1007.8,1097.532
2021-04-18T23:59:59,2021-04-18T17:00:00,1104.5,1046.195,1007.8,1104.5
2021-04-18T23:59:59,2021-04-18T17:30:00,1190.661,1130.176,1100.0,1190.661
2021-04-18T23:59:59,2021-04-18T18:00:00,1492.836,1417.0,1369.0,1492.836
2021-04-18T23:59:59,2021-04-18T18:30:00,1349.668,1300.0,1300.911,1349.668
2021-04-18T23:59:59,2021-04-18T19:00:00,1400.0,1328.88,1327.95,1400.0
2021-04-18T23:59:59,2021-04-18T19:30:00,1245.847,1200.0,1200.841,1245.847
2021-04-18T23:59:59,2021-04-18T20:00:00,1104.5,1088.153,1118.004,1118.004
2021-04-18T23:59:59,2021-04-18T20:30:00,1127.636,1101.925,1116.1,1127.636
2021-04-18T23:59:59,2021-04-18T21:00:00,937.9,929.646,949.297,949.297
2021-04-18T23:59:59,2021-04-18T21:30:00,1003.818,999.0,1037.06,1037.06
2021-04-18T23:59:59,2021-04-18T22:00:00,919.0,921.581,956.691,956.691
2021-04-18T23:59:59,2021-04-18T22:30:00,919.0,925.292,948.1,948.1
2021-04-18T23:59:59,2021-04-18T23:00:00,891.9,911.996,920.0,920.0
2021-04-18T23:59:59,2021-04-18T23:30:00,1.002,1.015,598.845,598.845
2021-04-18T23:59:59,2021-04-19T00:00:00,695.0,699.758,683.874,699.758
2021-04-19T23:59:59,2021-04-19T00:30:00,725.5,736.399,721.155,736.399
2021-04-19T23:59:59,2021-04-19T01:00:00,600.0,609.013,602.497,609.013
2021-04-19T23:59:59,2021-04-19T01:30:00,800.0,818.666,806.631,818.666
2021-04-19T23:59:59,2021-04-19T02:00:00,739.0,757.793,749.685,757.793
2021-04-19T23:59:59,2021-04-19T02:30:00,739.0,753.159,738.4,753.159
2021-04-19T23:59:59,2021-04-19T03:00:00,748.5,770.696,765.532,770.696
2021-04-19T23:59:59,2021-04-19T03:30:00,739.0,751.627,738.4,751.627
2021-04-19T23:59:59,2021-04-19T04:00:00,810.0,823.841,808.435,823.841
2021-04-19T23:59:59,2021-04-19T04:30:00,810.0,823.841,810.082,823.841
2021-04-19T23:59:59,2021-04-19T05:00:00,884.7,894.359,879.423,894.359
2021-04-19T23:59:59,2021-04-19T05:30:00,891.9,889.403,858.54,891.9
2021-04-19T23:59:59,2021-04-19T06:00:00,957.0,914.126,858.639,957.0
2021-04-19T23:59:59,2021-04-19T06:30:00,1104.5,1072.69,1022.596,1104.5
2021-04-19T23:59:59,2021-04-19T07:00:00,1128.775,1069.176,1000.0,1128.775
2021-04-19T23:59:59,2021-04-19T07:30:00,1461.221,1416.216,1386.9,1461.221
2021-04-19T23:59:59,2021-04-19T08:00:00,1503.5,1133.396,1091.8,1503.5
2021-04-19T23:59:59,2021-04-19T08:30:00,1503.5,1059.393,1007.8,1503.5
2021-04-19T23:59:59,2021-04-19T09:00:00,1104.5,922.822,890.8,1104.5
2021-04-19T23:59:59,2021-04-19T09:30:00,1076.0,1.038,1.0,1076.0
2021-04-19T23:59:59,2021-04-19T10:00:00,1104.5,1.027,1.0,1104.5
2021-04-19T23:59:59,2021-04-19T10:30:00,1503.5,576.486,563.4,1503.5
2021-04-19T23:59:59,2021-04-19T11:00:00,1.0,0.961,0.956,1.0
2021-04-19T23:59:59,2021-04-19T11:30:00,739.0,1.001,1.0,739.0
2021-04-19T23:59:59,2021-04-19T12:00:00,891.0,1.011,1.0,891.0
2021-04-19T23:59:59,2021-04-19T12:30:00,1104.5,1.005,1.0,1104.5
2021-04-19T23:59:59,2021-04-19T13:00:00,1104.5,761.19,750.0,1104.5
2021-04-19T23:59:59,2021-04-19T13:30:00,1104.5,1018.037,999.0,1104.5
2021-04-19T23:59:59,2021-04-19T14:00:00,1300.0,1032.772,999.0,1300.0
2021-04-19T23:59:59,2021-04-19T14:30:00,1300.0,1043.56,999.0,1300.0
2021-04-19T23:59:59,2021-04-19T15:00:00,1503.5,1433.136,1380.54,1503.5
2021-04-19T23:59:59,2021-04-19T15:30:00,1480.359,1417.0,1420.836,1480.359
2021-04-19T23:59:59,2021-04-19T16:00:00,1381.365,1349.87,1386.9,1386.9
2021-04-19T23:59:59,2021-04-19T16:30:00,1462.031,1417.0,1435.227,1462.031
2021-04-19T23:59:59,2021-04-19T17:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-19T23:59:59,2021-04-19T17:30:00,860.0,862.415,908.475,908.475
2021-04-19T23:59:59,2021-04-19T18:00:00,919.5,911.408,948.1,948.1
2021-04-19T23:59:59,2021-04-19T18:30:00,1000.0,980.892,1007.8,1007.8
2021-04-19T23:59:59,2021-04-19T19:00:00,891.9,878.7,912.177,912.177
2021-04-19T23:59:59,2021-04-19T19:30:00,836.8,839.15,883.967,883.967
2021-04-19T23:59:59,2021-04-19T20:00:00,1281.228,1290.0,1367.54,1367.54
2021-04-19T23:59:59,2021-04-19T20:30:00,1345.458,1339.0,1398.726,1398.726
2021-04-19T23:59:59,2021-04-19T21:00:00,1118.796,1100.0,1123.251,1123.251
2021-04-19T23:59:59,2021-04-19T21:30:00,1078.082,1072.907,1116.1,1116.1
2021-04-19T23:59:59,2021-04-19T22:00:00,902.789,908.97,943.6,943.6
2021-04-19T23:59:59,2021-04-19T22:30:00,905.0,913.035,948.1,948.1
2021-04-19T23:59:59,2021-04-19T23:00:00,919.0,923.433,948.1,948.1
2021-04-19T23:59:59,2021-04-19T23:30:00,935.31,936.059,948.1,948.1
2021-04-19T23:59:59,2021-04-20T00:00:00,944.783,947.436,948.1,948.1
2021-04-20T23:59:59,2021-04-20T00:30:00,937.9,933.398,932.745,937.9
2021-04-20T23:59:59,2021-04-20T01:00:00,905.992,908.536,907.9,908.536
2021-04-20T23:59:59,2021-04-20T01:30:00,904.068,910.258,907.8,910.258
2021-04-20T23:59:59,2021-04-20T02:00:00,920.297,917.72,907.9,920.297
2021-04-20T23:59:59,2021-04-20T02:30:00,933.416,925.201,907.9,933.416
2021-04-20T23:59:59,2021-04-20T03:00:00,977.6,994.305,999.0,999.0
2021-04-20T23:59:59,2021-04-20T03:30:00,904.0,901.469,890.02,904.0
2021-04-20T23:59:59,2021-04-20T04:00:00,937.9,924.019,907.8,937.9
2021-04-20T23:59:59,2021-04-20T04:30:00,972.311,973.089,951.0,973.089
2021-04-20T23:59:59,2021-04-20T05:00:00,1013.806,1012.995,990.0,1013.806
2021-04-20T23:59:59,2021-04-20T05:30:00,1039.972,1037.06,999.0,1039.972
2021-04-20T23:59:59,2021-04-20T06:00:00,1000.357,979.55,943.6,1000.357
2021-04-20T23:59:59,2021-04-20T06:30:00,1001.368,964.517,907.9,1001.368
2021-04-20T23:59:59,2021-04-20T07:00:00,1300.0,1020.23,948.1,1300.0
2021-04-20T23:59:59,2021-04-20T07:30:00,1503.5,1007.224,948.1,1503.5
2021-04-20T23:59:59,2021-04-20T08:00:00,951.334,903.007,850.0,951.334
2021-04-20T23:59:59,2021-04-20T08:30:00,1090.8,801.882,750.0,1090.8
2021-04-20T23:59:59,2021-04-20T09:00:00,912.0,1.053,1.0,912.0
2021-04-20T23:59:59,2021-04-20T09:30:00,836.8,1.047,1.0,836.8
2021-04-20T23:59:59,2021-04-20T10:00:00,891.9,1.042,1.0,891.9
2021-04-20T23:59:59,2021-04-20T10:30:00,937.9,1.047,1.0,937.9
2021-04-20T23:59:59,2021-04-20T11:00:00,937.9,1.047,1.0,937.9
2021-04-20T23:59:59,2021-04-20T11:30:00,1077.0,1.038,1.0,1077.0
2021-04-20T23:59:59,2021-04-20T12:00:00,1077.0,1.032,1.0,1077.0
2021-04-20T23:59:59,2021-04-20T12:30:00,810.0,1.021,1.0,810.0
2021-04-20T23:59:59,2021-04-20T13:00:00,900.0,1.023,1.0,900.0
2021-04-20T23:59:59,2021-04-20T13:30:00,1451.8,834.037,810.1,1451.8
2021-04-20T23:59:59,2021-04-20T14:00:00,1023.0,977.169,949.125,1023.0
2021-04-20T23:59:59,2021-04-20T14:30:00,1104.435,1054.957,1007.8,1104.435
2021-04-20T23:59:59,2021-04-20T15:00:00,1503.5,1453.338,1400.0,1503.5
2021-04-20T23:59:59,2021-04-20T15:30:00,1254.019,1217.903,1200.0,1254.019
2021-04-20T23:59:59,2021-04-20T16:00:00,1420.253,1387.872,1386.9,1420.253
2021-04-20T23:59:59,2021-04-20T16:30:00,1497.107,1474.95,1500.0,1500.0
2021-04-20T23:59:59,2021-04-20T17:00:00,989.992,979.3,1000.0,1000.0
2021-04-20T23:59:59,2021-04-20T17:30:00,1104.5,1096.989,1131.734,1131.734
2021-04-20T23:59:59,2021-04-20T18:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T18:30:00,1481.808,1453.95,1500.0,1500.0
2021-04-20T23:59:59,2021-04-20T19:00:00,960.256,955.647,990.0,990.0
2021-04-20T23:59:59,2021-04-20T19:30:00,884.88,900.0,960.205,960.205
2021-04-20T23:59:59,2021-04-20T20:00:00,1494.912,1503.5,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T20:30:00,1503.5,1503.5,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T21:00:00,1446.331,1486.16,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T21:30:00,1308.471,1339.0,1419.485,1419.485
2021-04-20T23:59:59,2021-04-20T22:00:00,1458.561,1495.654,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T22:30:00,1498.174,1503.5,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T23:00:00,1503.5,1503.5,1503.5,1503.5
2021-04-20T23:59:59,2021-04-20T23:30:00,1262.739,1249.101,1255.0,1262.739
2021-04-20T23:59:59,2021-04-21T00:00:00,1238.745,1212.979,1200.0,1238.745
2021-04-21T23:59:59,2021-04-21T00:30:00,1210.654,1200.0,1194.36,1210.654
2021-04-21T23:59:59,2021-04-21T01:00:00,1263.759,1240.0,1211.852,1263.759
2021-04-21T23:59:59,2021-04-21T01:30:00,1044.554,1027.005,1007.8,1044.554
2021-04-21T23:59:59,2021-04-21T02:00:00,1053.113,1031.209,1007.8,1053.113
2021-04-21T23:59:59,2021-04-21T02:30:00,1125.665,1100.0,1068.43,1125.665
2021-04-21T23:59:59,2021-04-21T03:00:00,1175.889,1149.079,1116.1,1175.889
2021-04-21T23:59:59,2021-04-21T03:30:00,1195.441,1158.622,1116.1,1195.441
2021-04-21T23:59:59,2021-04-21T04:00:00,1173.334,1139.542,1100.0,1173.334
2021-04-21T23:59:59,2021-04-21T04:30:00,1076.687,1039.218,999.0,1076.687
2021-04-21T23:59:59,2021-04-21T05:00:00,1054.675,1028.519,999.0,1054.675
