thoiGianCapNhat,thoiGian,congSuatMB,congSuatMT,congSuatMN,congSuatHT
2023-04-01T23:59:59,2023-04-01T01:00:00,11315.3,2366.9,13464.5,27146.7
2023-04-01T23:59:59,2023-04-01T01:30:00,11417.7,2318.5,13136.2,26872.4
2023-04-01T23:59:59,2023-04-01T02:00:00,11165.6,2325.5,12846.3,26337.4
2023-04-01T23:59:59,2023-04-01T02:30:00,11077.1,2274.5,12865.9,26217.5
2023-04-01T23:59:59,2023-04-01T03:00:00,10974.3,2292.6,12830.0,26096.9
2023-04-01T23:59:59,2023-04-01T03:30:00,11121.5,2298.3,12735.0,26154.8
2023-04-01T23:59:59,2023-04-01T04:00:00,11165.5,2207.7,12588.2,25961.4
2023-04-01T23:59:59,2023-04-01T04:30:00,11321.1,2260.0,12719.9,26301.0
2023-04-01T23:59:59,2023-04-01T05:00:00,11527.6,2401.8,12741.0,26670.4
2023-04-01T23:59:59,2023-04-01T05:30:00,11834.8,2479.8,12811.9,27126.5
2023-04-01T23:59:59,2023-04-01T06:00:00,11993.1,2680.6,12640.8,27314.5
2023-04-01T23:59:59,2023-04-01T06:30:00,12847.4,2650.4,12882.3,28380.1
2023-04-01T23:59:59,2023-04-01T07:00:00,13506.6,2628.0,13157.7,29292.3
2023-04-01T23:59:59,2023-04-01T07:30:00,14029.7,2831.8,14631.9,31493.4
2023-04-01T23:59:59,2023-04-01T08:00:00,14394.5,2861.7,15177.4,32433.6
2023-04-01T23:59:59,2023-04-01T08:30:00,14719.0,2855.4,15411.9,32986.3
2023-04-01T23:59:59,2023-04-01T09:00:00,14578.9,2959.1,15625.5,33163.5
2023-04-01T23:59:59,2023-04-01T09:30:00,14044.0,3104.5,15527.9,32676.4
2023-04-01T23:59:59,2023-04-01T10:00:00,14968.2,3460.2,15870.2,34298.6
2023-04-01T23:59:59,2023-04-01T10:30:00,15392.9,3330.7,15928.3,34651.9
2023-04-01T23:59:59,2023-04-01T11:00:00,14969.0,3407.3,15711.8,34088.1
2023-04-01T23:59:59,2023-04-01T11:30:00,14699.3,3196.1,15239.9,33135.3
2023-04-01T23:59:59,2023-04-01T12:00:00,13578.3,3114.2,15224.1,31916.6
2023-04-01T23:59:59,2023-04-01T12:30:00,13186.2,3170.9,15770.5,32127.6
2023-04-01T23:59:59,2023-04-01T13:00:00,13571.0,3382.5,17296.1,34249.6
2023-04-01T23:59:59,2023-04-01T13:30:00,13938.6,3482.7,17789.3,35210.6
2023-04-01T23:59:59,2023-04-01T14:00:00,14189.8,3449.1,17448.8,35087.7
2023-04-01T23:59:59,2023-04-01T14:30:00,14533.2,3338.6,17444.2,35316.0
2023-04-01T23:59:59,2023-04-01T15:00:00,14871.5,3307.8,17681.2,35860.5
2023-04-01T23:59:59,2023-04-01T15:30:00,15021.4,3695.9,17475.2,36192.5
2023-04-01T23:59:59,2023-04-01T16:00:00,15369.3,3628.2,17142.4,36139.9
2023-04-01T23:59:59,2023-04-01T16:30:00,16177.9,3730.1,16106.5,36014.5
2023-04-01T23:59:59,2023-04-01T17:00:00,16184.0,3604.4,14905.2,34693.6
2023-04-01T23:59:59,2023-04-01T17:30:00,16886.3,3615.1,14679.3,35180.7
2023-04-01T23:59:59,2023-04-01T18:00:00,17249.2,3649.8,14765.7,35664.7
2023-04-01T23:59:59,2023-04-01T18:30:00,17495.0,3635.9,14924.9,36055.8
2023-04-01T23:59:59,2023-04-01T19:00:00,15433.5,3419.4,14448.4,33301.3
2023-04-01T23:59:59,2023-04-01T19:30:00,14452.8,3088.6,14272.1,31813.5
2023-04-01T23:59:59,2023-04-01T20:00:00,14772.1,3072.6,14575.9,32420.6
2023-04-01T23:59:59,2023-04-01T20:30:00,14503.4,2931.9,15026.1,32461.4
2023-04-01T23:59:59,2023-04-01T21:00:00,13840.8,2772.3,15054.4,31667.5
2023-04-01T23:59:59,2023-04-01T21:30:00,13536.2,2746.6,14843.5,31126.3
2023-04-01T23:59:59,2023-04-01T22:00:00,12724.2,2658.0,14907.4,30289.6
2023-04-01T23:59:59,2023-04-01T22:30:00,12309.8,2730.8,14688.8,29729.4
2023-04-01T23:59:59,2023-04-01T23:00:00,11906.6,2484.0,14274.6,28665.2
2023-04-01T23:59:59,2023-04-01T23:30:00,11477.5,2347.8,13762.2,27587.5
2023-04-01T23:59:59,2023-04-02T00:00:00,11176.6,2312.7,13326.7,26816.0
2023-04-02T23:59:59,2023-04-02T00:30:00,10771.4,2181.5,12943.8,25896.7
2023-04-02T23:59:59,2023-04-02T01:00:00,10724.4,2158.5,12741.1,25624.0
2023-04-02T23:59:59,2023-04-02T01:30:00,10723.9,2220.9,12517.0,25461.8
2023-04-02T23:59:59,2023-04-02T02:00:00,10690.0,2200.4,12229.9,25120.3
2023-04-02T23:59:59,2023-04-02T02:30:00,10755.4,2257.6,12030.1,25043.1
2023-04-02T23:59:59,2023-04-02T03:00:00,10722.5,2238.6,11924.4,24885.5
2023-04-02T23:59:59,2023-04-02T03:30:00,10919.4,2246.9,11925.7,25092.0
2023-04-02T23:59:59,2023-04-02T04:00:00,11049.3,2028.2,11882.6,24960.1
2023-04-02T23:59:59,2023-04-02T04:30:00,11083.1,2075.8,11915.3,25074.2
2023-04-02T23:59:59,2023-04-02T05:00:00,11031.1,2144.6,11878.3,25054.0
2023-04-02T23:59:59,2023-04-02T05:30:00,11273.5,2223.4,11620.5,25117.4
2023-04-02T23:59:59,2023-04-02T06:00:00,11622.6,2276.4,11239.1,25138.1
2023-04-02T23:59:59,2023-04-02T06:30:00,12288.6,2938.0,11004.5,26231.1
2023-04-02T23:59:59,2023-04-02T07:00:00,12145.2,2859.6,10808.7,25813.5
2023-04-02T23:59:59,2023-04-02T07:30:00,12099.9,2914.1,11044.9,26058.9
2023-04-02T23:59:59,2023-04-02T08:00:00,12896.4,2676.4,11229.7,26802.5
2023-04-02T23:59:59,2023-04-02T08:30:00,12829.6,2749.9,11608.9,27188.4
2023-04-02T23:59:59,2023-04-02T09:00:00,13152.5,2955.9,11895.8,28004.2
2023-04-02T23:59:59,2023-04-02T09:30:00,13314.1,3099.3,12074.1,28487.5
2023-04-02T23:59:59,2023-04-02T10:00:00,13939.7,3218.0,12014.9,29172.6
2023-04-02T23:59:59,2023-04-02T10:30:00,14466.6,3238.4,12067.2,29772.2
2023-04-02T23:59:59,2023-04-02T11:00:00,14091.4,3004.5,11715.7,28811.6
2023-04-02T23:59:59,2023-04-02T11:30:00,12902.4,2784.0,11536.1,27222.5
2023-04-02T23:59:59,2023-04-02T12:00:00,12010.5,2686.4,11868.2,26565.1
2023-04-02T23:59:59,2023-04-02T12:30:00,11818.1,2718.0,12412.3,26948.4
2023-04-02T23:59:59,2023-04-02T13:00:00,11586.2,2782.7,12785.7,27154.6
2023-04-02T23:59:59,2023-04-02T13:30:00,11864.6,2909.0,13134.6,27908.2
2023-04-02T23:59:59,2023-04-02T14:00:00,12178.4,3049.2,13380.0,28607.6
2023-04-02T23:59:59,2023-04-02T14:30:00,12585.3,3454.6,13800.3,29840.2
2023-04-02T23:59:59,2023-04-02T15:00:00,12979.8,3413.0,13293.2,29686.0
2023-04-02T23:59:59,2023-04-02T15:30:00,13406.4,3397.3,13496.7,30300.4
2023-04-02T23:59:59,2023-04-02T16:00:00,14174.2,3187.2,13547.2,30908.6
2023-04-02T23:59:59,2023-04-02T16:30:00,15783.5,3281.2,13858.1,32922.8
2023-04-02T23:59:59,2023-04-02T17:00:00,16707.8,3319.4,13494.4,33521.6
2023-04-02T23:59:59,2023-04-02T17:30:00,17647.0,2486.8,13528.2,33662.0
2023-04-02T23:59:59,2023-04-02T18:00:00,17472.2,3110.6,13507.0,34089.8
2023-04-02T23:59:59,2023-04-02T18:30:00,16896.1,3232.5,13783.7,33912.3
2023-04-02T23:59:59,2023-04-02T19:00:00,15879.6,3132.1,13885.4,32897.1
2023-04-02T23:59:59,2023-04-02T19:30:00,14967.3,2851.7,13902.6,31721.6
2023-04-02T23:59:59,2023-04-02T20:00:00,14312.0,2827.9,13918.5,31058.4
2023-04-02T23:59:59,2023-04-02T20:30:00,13769.2,2811.3,14142.4,30722.9
2023-04-02T23:59:59,2023-04-02T21:00:00,13749.9,2796.4,14432.7,30979.0
2023-04-02T23:59:59,2023-04-02T21:30:00,13211.6,2828.1,14324.9,30364.6
2023-04-02T23:59:59,2023-04-02T22:00:00,12798.8,2690.3,14044.9,29534.0
2023-04-02T23:59:59,2023-04-02T22:30:00,12146.6,2530.0,13785.9,28462.5
2023-04-02T23:59:59,2023-04-02T23:00:00,11621.5,2406.1,13335.4,27363.0
2023-04-02T23:59:59,2023-04-02T23:30:00,11150.1,2320.1,12817.2,26287.4
2023-04-02T23:59:59,2023-04-03T00:00:00,11007.5,2249.5,12380.9,25637.9
2023-04-03T23:59:59,2023-04-03T00:30:00,10711.2,2133.8,11864.1,24709.1
2023-04-03T23:59:59,2023-04-03T01:00:00,10425.0,2075.5,11683.6,24184.1
2023-04-03T23:59:59,2023-04-03T01:30:00,10382.8,2116.5,11648.2,24147.5
2023-04-03T23:59:59,2023-04-03T02:00:00,10364.6,2111.6,11384.5,23860.7
2023-04-03T23:59:59,2023-04-03T02:30:00,10237.7,2093.5,11284.9,23616.1
2023-04-03T23:59:59,2023-04-03T03:00:00,10094.5,2051.6,11438.6,23584.7
2023-04-03T23:59:59,2023-04-03T03:30:00,10475.8,2089.3,11442.7,24007.8
2023-04-03T23:59:59,2023-04-03T04:00:00,10414.3,2190.0,11478.6,24082.9
2023-04-03T23:59:59,2023-04-03T04:30:00,10457.4,2223.6,11762.6,24443.6
2023-04-03T23:59:59,2023-04-03T05:00:00,10800.8,2380.2,11809.6,24990.6
2023-04-03T23:59:59,2023-04-03T05:30:00,11172.1,2443.0,12213.5,25828.6
2023-04-03T23:59:59,2023-04-03T06:00:00,12489.1,2677.1,12380.6,27546.8
2023-04-03T23:59:59,2023-04-03T06:30:00,13724.2,2556.1,12535.4,28815.7
2023-04-03T23:59:59,2023-04-03T07:00:00,13594.3,2525.4,13333.9,29453.6
2023-04-03T23:59:59,2023-04-03T07:30:00,14144.9,2784.2,14959.3,31888.4
2023-04-03T23:59:59,2023-04-03T08:00:00,14894.5,3034.3,16344.3,34273.1
2023-04-03T23:59:59,2023-04-03T08:30:00,15237.6,3136.1,16746.1,35119.8
2023-04-03T23:59:59,2023-04-03T09:00:00,15363.7,3130.0,16899.8,35393.5
2023-04-03T23:59:59,2023-04-03T09:30:00,14764.0,3291.7,17409.9,35465.6
2023-04-03T23:59:59,2023-04-03T10:00:00,15090.3,3239.3,17449.6,35779.2
2023-04-03T23:59:59,2023-04-03T10:30:00,15534.1,3450.1,17646.9,36631.1
2023-04-03T23:59:59,2023-04-03T11:00:00,15118.8,3499.2,17488.9,36106.9
2023-04-03T23:59:59,2023-04-03T11:30:00,14619.4,3414.5,16939.1,34973.0
2023-04-03T23:59:59,2023-04-03T12:00:00,13751.7,3206.0,16670.1,33627.8
2023-04-03T23:59:59,2023-04-03T12:30:00,13679.9,3273.6,17484.4,34437.9
2023-04-03T23:59:59,2023-04-03T13:00:00,13790.3,3270.9,17894.2,34955.4
2023-04-03T23:59:59,2023-04-03T13:30:00,14420.1,3417.3,17962.2,35799.6
2023-04-03T23:59:59,2023-04-03T14:00:00,14785.8,3455.2,17723.6,35964.6
2023-04-03T23:59:59,2023-04-03T14:30:00,15690.9,3443.3,17793.6,36927.8
2023-04-03T23:59:59,2023-04-03T15:00:00,15757.8,3540.4,17851.7,37149.9
2023-04-03T23:59:59,2023-04-03T15:30:00,16149.9,3536.5,18432.8,38119.2
2023-04-03T23:59:59,2023-04-03T16:00:00,16801.2,3622.0,17916.0,38339.2
2023-04-03T23:59:59,2023-04-03T16:30:00,17498.9,3624.6,17087.3,38210.8
2023-04-03T23:59:59,2023-04-03T17:00:00,17777.1,3706.1,16318.6,37801.8
2023-04-03T23:59:59,2023-04-03T17:30:00,18543.1,3728.5,16106.7,38378.3
2023-04-03T23:59:59,2023-04-03T18:00:00,18081.5,3667.6,16044.7,37793.8
2023-04-03T23:59:59,2023-04-03T18:30:00,17930.8,3539.6,15998.0,37468.4
2023-04-03T23:59:59,2023-04-03T19:00:00,16742.1,3330.7,15667.2,35740.0
2023-04-03T23:59:59,2023-04-03T19:30:00,15482.9,3197.8,15475.6,34156.3
2023-04-03T23:59:59,2023-04-03T20:00:00,16407.8,3266.2,15608.4,35282.4
2023-04-03T23:59:59,2023-04-03T20:30:00,15617.0,3310.8,16152.0,35079.8
2023-04-03T23:59:59,2023-04-03T21:00:00,14931.0,3197.5,16033.7,34162.2
2023-04-03T23:59:59,2023-04-03T21:30:00,14572.5,3086.3,15849.2,33508.0
2023-04-03T23:59:59,2023-04-03T22:00:00,14333.6,2880.5,15562.4,32776.5
2023-04-03T23:59:59,2023-04-03T22:30:00,13848.1,2788.6,15353.2,31989.9
2023-04-03T23:59:59,2023-04-03T23:00:00,13644.3,2702.0,14456.1,30802.4
2023-04-03T23:59:59,2023-04-03T23:30:00,13245.8,2512.1,14095.2,29853.1
2023-04-03T23:59:59,2023-04-04T00:00:00,12424.8,2386.6,13845.8,28657.2
2023-04-04T23:59:59,2023-04-04T00:30:00,12192.4,2327.8,13551.3,28071.5
2023-04-04T23:59:59,2023-04-04T01:00:00,12140.8,2326.5,13166.6,27633.9
2023-04-04T23:59:59,2023-04-04T01:30:00,12148.3,2222.4,13071.8,27442.5
2023-04-04T23:59:59,2023-04-04T02:00:00,12158.2,2286.8,12966.2,27411.2
2023-04-04T23:59:59,2023-04-04T02:30:00,11995.7,2275.9,12863.6,27135.2
2023-04-04T23:59:59,2023-04-04T03:00:00,12031.5,2278.2,12775.3,27085.0
2023-04-04T23:59:59,2023-04-04T03:30:00,12044.3,2274.8,12688.2,27007.3
2023-04-04T23:59:59,2023-04-04T04:00:00,12091.0,2211.8,12807.1,27109.9
2023-04-04T23:59:59,2023-04-04T04:30:00,12076.3,2223.8,12862.8,27162.9
2023-04-04T23:59:59,2023-04-04T05:00:00,12375.3,2339.1,12970.7,27685.1
2023-04-04T23:59:59,2023-04-04T05:30:00,12741.1,2523.7,13269.5,28534.3
2023-04-04T23:59:59,2023-04-04T06:00:00,13631.4,2668.0,13191.2,29490.6
2023-04-04T23:59:59,2023-04-04T06:30:00,14335.4,2697.2,13138.4,30171.0
2023-04-04T23:59:59,2023-04-04T07:00:00,14316.6,2623.5,13422.7,30362.8
2023-04-04T23:59:59,2023-04-04T07:30:00,14893.7,2777.1,15096.5,32767.3
2023-04-04T23:59:59,2023-04-04T08:00:00,15578.8,3050.9,15973.6,34603.3
2023-04-04T23:59:59,2023-04-04T08:30:00,15932.3,3167.9,16398.0,35498.2
2023-04-04T23:59:59,2023-04-04T09:00:00,15816.5,3153.2,16438.3,35408.0
2023-04-04T23:59:59,2023-04-04T09:30:00,15457.4,3234.5,16244.2,34936.1
2023-04-04T23:59:59,2023-04-04T10:00:00,15667.1,3366.2,16450.8,35484.1
2023-04-04T23:59:59,2023-04-04T10:30:00,16283.7,3603.1,16696.1,36582.9
2023-04-04T23:59:59,2023-04-04T11:00:00,15818.0,3446.3,16358.3,35622.6
2023-04-04T23:59:59,2023-04-04T11:30:00,15423.0,3385.7,15889.4,34698.1
2023-04-04T23:59:59,2023-04-04T12:00:00,14732.3,3028.0,15792.5,33552.8
2023-04-04T23:59:59,2023-04-04T12:30:00,14372.1,3428.1,17321.4,35121.6
2023-04-04T23:59:59,2023-04-04T13:00:00,14889.1,3415.3,18038.6,36343.0
2023-04-04T23:59:59,2023-04-04T13:30:00,15553.6,3495.0,18015.5,37064.1
2023-04-04T23:59:59,2023-04-04T14:00:00,15747.1,3593.3,17883.9,37224.3
2023-04-04T23:59:59,2023-04-04T14:30:00,16211.1,3504.5,17744.9,37460.5
2023-04-04T23:59:59,2023-04-04T15:00:00,16651.3,3441.4,17715.4,37808.1
2023-04-04T23:59:59,2023-04-04T15:30:00,16978.9,3425.3,17956.7,38360.9
2023-04-04T23:59:59,2023-04-04T16:00:00,17316.4,3478.6,18070.9,38865.9
2023-04-04T23:59:59,2023-04-04T16:30:00,18083.7,3163.7,17453.4,38700.8
2023-04-04T23:59:59,2023-04-04T17:00:00,17856.4,3607.4,16552.8,38016.6
2023-04-04T23:59:59,2023-04-04T17:30:00,18320.8,3578.2,16321.4,38220.4
2023-04-04T23:59:59,2023-04-04T18:00:00,18593.4,3434.8,15855.1,37883.3
2023-04-04T23:59:59,2023-04-04T18:30:00,19165.8,3363.1,15967.7,38496.6
2023-04-04T23:59:59,2023-04-04T19:00:00,17863.7,3169.2,15681.1,36714.0
2023-04-04T23:59:59,2023-04-04T19:30:00,16550.8,3037.9,15584.6,35173.3
2023-04-04T23:59:59,2023-04-04T20:00:00,16459.2,3058.4,16080.3,35597.9
2023-04-04T23:59:59,2023-04-04T20:30:00,16137.2,3025.2,16502.0,35664.4
2023-04-04T23:59:59,2023-04-04T21:00:00,15697.3,3268.8,16470.4,35436.5
2023-04-04T23:59:59,2023-04-04T21:30:00,15458.3,3234.4,16234.5,34927.2
2023-04-04T23:59:59,2023-04-04T22:00:00,15138.2,3053.3,15913.5,34105.0
2023-04-04T23:59:59,2023-04-04T22:30:00,14392.0,2958.6,15616.0,32966.6
2023-04-04T23:59:59,2023-04-04T23:00:00,13383.9,2836.0,15205.8,31425.7
2023-04-04T23:59:59,2023-04-04T23:30:00,13066.8,2825.8,14866.2,30758.8
2023-04-04T23:59:59,2023-04-05T00:00:00,12758.8,2782.2,14428.7,29969.7
2023-04-05T23:59:59,2023-04-05T00:30:00,12558.5,2544.5,14060.2,29163.2
2023-04-05T23:59:59,2023-04-05T01:00:00,12558.3,2620.5,13802.5,28981.3
2023-04-05T23:59:59,2023-04-05T01:30:00,12395.7,2668.7,13772.3,28836.7
2023-04-05T23:59:59,2023-04-05T02:00:00,12320.5,2473.4,13404.6,28198.5
2023-04-05T23:59:59,2023-04-05T02:30:00,12333.0,2422.6,13210.4,27966.0
2023-04-05T23:59:59,2023-04-05T03:00:00,12235.0,2318.6,13235.5,27789.1
2023-04-05T23:59:59,2023-04-05T03:30:00,12132.1,2366.4,13248.7,27747.2
2023-04-05T23:59:59,2023-04-05T04:00:00,12309.7,2520.1,13136.1,27965.9
2023-04-05T23:59:59,2023-04-05T04:30:00,12454.1,2537.5,13237.0,28228.6
2023-04-05T23:59:59,2023-04-05T05:00:00,12584.8,2549.4,13315.5,28449.7
2023-04-05T23:59:59,2023-04-05T05:30:00,13129.7,2633.3,13966.4,29729.4
2023-04-05T23:59:59,2023-04-05T06:00:00,13736.9,2924.3,13389.0,30050.2
2023-04-05T23:59:59,2023-04-05T06:30:00,14508.9,2796.7,13391.5,30697.1
2023-04-05T23:59:59,2023-04-05T07:00:00,14746.7,2704.5,14059.4,31510.6
2023-04-05T23:59:59,2023-04-05T07:30:00,15209.4,2861.4,15472.6,33543.4
2023-04-05T23:59:59,2023-04-05T08:00:00,15770.3,3462.7,16518.8,35751.8
2023-04-05T23:59:59,2023-04-05T08:30:00,16010.6,3589.1,16884.5,36484.2
2023-04-05T23:59:59,2023-04-05T09:00:00,16150.4,3716.3,17111.4,36978.1
2023-04-05T23:59:59,2023-04-05T09:30:00,15849.3,3922.2,16952.0,36723.5
2023-04-05T23:59:59,2023-04-05T10:00:00,16076.1,4086.3,17060.4,37222.8
2023-04-05T23:59:59,2023-04-05T10:30:00,16531.1,4014.9,17269.5,37815.5
2023-04-05T23:59:59,2023-04-05T11:00:00,16893.1,3825.7,16995.9,37714.7
2023-04-05T23:59:59,2023-04-05T11:30:00,16081.4,3822.3,16536.8,36440.5
2023-04-05T23:59:59,2023-04-05T12:00:00,14967.5,3382.8,16405.9,34756.2
2023-04-05T23:59:59,2023-04-05T12:30:00,14624.4,3587.0,17341.2,35552.6
2023-04-05T23:59:59,2023-04-05T13:00:00,15117.0,3458.6,18183.9,36759.5
2023-04-05T23:59:59,2023-04-05T13:30:00,15882.8,3362.4,18309.9,37555.1
2023-04-05T23:59:59,2023-04-05T14:00:00,16666.2,3342.1,17906.0,37914.3
2023-04-05T23:59:59,2023-04-05T14:30:00,16983.5,3372.6,17796.0,38152.1
2023-04-05T23:59:59,2023-04-05T15:00:00,17094.6,3374.3,17926.3,38395.2
2023-04-05T23:59:59,2023-04-05T15:30:00,17313.6,3412.6,18256.6,38982.8
2023-04-05T23:59:59,2023-04-05T16:00:00,17399.1,3662.1,18242.1,39303.3
2023-04-05T23:59:59,2023-04-05T16:30:00,17663.9,3605.8,17496.1,38765.8
2023-04-05T23:59:59,2023-04-05T17:00:00,17648.9,3390.2,16458.4,37497.5
2023-04-05T23:59:59,2023-04-05T17:30:00,18433.4,3395.5,16142.0,37970.9
2023-04-05T23:59:59,2023-04-05T18:00:00,18626.1,3408.6,15911.9,37946.6
2023-04-05T23:59:59,2023-04-05T18:30:00,19114.3,3432.5,15977.6,38524.4
2023-04-05T23:59:59,2023-04-05T19:00:00,17687.1,3191.4,16005.3,36883.8
2023-04-05T23:59:59,2023-04-05T19:30:00,16288.7,3097.4,16105.2,35491.3
2023-04-05T23:59:59,2023-04-05T20:00:00,16405.3,3322.5,16413.9,36141.7
2023-04-05T23:59:59,2023-04-05T20:30:00,16300.3,3261.9,16837.0,36399.2
2023-04-05T23:59:59,2023-04-05T21:00:00,15906.4,3170.5,16789.7,35866.6
2023-04-05T23:59:59,2023-04-05T21:30:00,15655.2,3015.6,16600.7,35271.5
2023-04-05T23:59:59,2023-04-05T22:00:00,15025.4,2737.1,16116.7,33879.2
2023-04-05T23:59:59,2023-04-05T22:30:00,14917.3,2595.5,16230.2,33743.0
2023-04-05T23:59:59,2023-04-05T23:00:00,14079.9,2875.0,15236.8,32191.7
2023-04-05T23:59:59,2023-04-05T23:30:00,13501.9,2655.1,15050.3,31207.3
2023-04-05T23:59:59,2023-04-06T00:00:00,13087.2,2696.0,14723.0,30506.2
2023-04-06T23:59:59,2023-04-06T00:30:00,13217.0,2535.0,14355.0,30107.0
2023-04-06T23:59:59,2023-04-06T01:00:00,12896.6,2383.0,14155.7,29435.3
2023-04-06T23:59:59,2023-04-06T01:30:00,12714.4,2568.3,13812.6,29095.3
2023-04-06T23:59:59,2023-04-06T02:00:00,12631.4,2471.0,13628.7,28731.1
2023-04-06T23:59:59,2023-04-06T02:30:00,12322.5,2479.6,13551.6,28353.7
2023-04-06T23:59:59,2023-04-06T03:00:00,12415.8,2424.0,13397.1,28236.9
2023-04-06T23:59:59,2023-04-06T03:30:00,12341.0,2502.0,13325.9,28168.9
2023-04-06T23:59:59,2023-04-06T04:00:00,12469.6,2445.0,13234.5,28149.1
2023-04-06T23:59:59,2023-04-06T04:30:00,12551.2,2574.9,13427.4,28553.5
2023-04-06T23:59:59,2023-04-06T05:00:00,12704.4,2663.3,13295.0,28662.7
2023-04-06T23:59:59,2023-04-06T05:30:00,13216.7,2871.7,13514.6,29603.0
2023-04-06T23:59:59,2023-04-06T06:00:00,13863.3,2858.6,13277.2,29999.1
2023-04-06T23:59:59,2023-04-06T06:30:00,14462.4,2778.4,13116.3,30357.1
2023-04-06T23:59:59,2023-04-06T07:00:00,14436.9,2777.6,13742.2,30956.7
2023-04-06T23:59:59,2023-04-06T07:30:00,15171.2,2982.3,15311.2,33464.7
2023-04-06T23:59:59,2023-04-06T08:00:00,15818.7,3286.2,16374.1,35479.0
2023-04-06T23:59:59,2023-04-06T08:30:00,16264.6,3399.9,16828.5,36493.0
2023-04-06T23:59:59,2023-04-06T09:00:00,16270.0,3494.3,17009.7,36774.0
2023-04-06T23:59:59,2023-04-06T09:30:00,16130.5,3446.8,16708.8,36286.1
2023-04-06T23:59:59,2023-04-06T10:00:00,16676.8,3597.1,16606.8,36880.7
2023-04-06T23:59:59,2023-04-06T10:30:00,17107.5,3645.2,17128.6,37881.3
2023-04-06T23:59:59,2023-04-06T11:00:00,16525.6,3619.2,17020.1,37164.9
2023-04-06T23:59:59,2023-04-06T11:30:00,16057.0,3557.8,16614.3,36229.1
2023-04-06T23:59:59,2023-04-06T12:00:00,15350.5,3394.1,16455.4,35200.0
2023-04-06T23:59:59,2023-04-06T12:30:00,15041.5,3604.7,17484.7,36130.9
2023-04-06T23:59:59,2023-04-06T13:00:00,15455.0,3575.4,18566.0,37596.4
2023-04-06T23:59:59,2023-04-06T13:30:00,15955.5,3593.4,18741.0,38289.9
2023-04-06T23:59:59,2023-04-06T14:00:00,16540.0,3655.6,18836.6,39032.2
2023-04-06T23:59:59,2023-04-06T14:30:00,16917.2,3672.3,18818.6,39408.1
2023-04-06T23:59:59,2023-04-06T15:00:00,17017.8,3764.1,18718.2,39500.1
2023-04-06T23:59:59,2023-04-06T15:30:00,17270.1,3886.4,18975.5,40132.0
2023-04-06T23:59:59,2023-04-06T16:00:00,17520.3,3993.9,18710.6,40224.8
2023-04-06T23:59:59,2023-04-06T16:30:00,17890.2,4019.7,17831.0,39740.9
2023-04-06T23:59:59,2023-04-06T17:00:00,18199.5,3754.3,16774.6,38728.4
2023-04-06T23:59:59,2023-04-06T17:30:00,18440.9,3508.7,16613.3,38562.9
2023-04-06T23:59:59,2023-04-06T18:00:00,18945.9,3493.4,16681.7,39121.0
2023-04-06T23:59:59,2023-04-06T18:30:00,18996.5,3608.0,16983.0,39587.5
2023-04-06T23:59:59,2023-04-06T19:00:00,17647.8,3518.3,16530.9,37697.0
2023-04-06T23:59:59,2023-04-06T19:30:00,16509.4,3241.0,16394.0,36144.4
2023-04-06T23:59:59,2023-04-06T20:00:00,17039.2,3840.0,16470.5,37349.7
2023-04-06T23:59:59,2023-04-06T20:30:00,16773.1,3153.3,17049.4,36975.8
2023-04-06T23:59:59,2023-04-06T21:00:00,16120.7,2946.3,17000.2,36067.2
2023-04-06T23:59:59,2023-04-06T21:30:00,15570.8,3152.0,17029.6,35752.4
2023-04-06T23:59:59,2023-04-06T22:00:00,14797.3,3094.5,16464.2,34356.0
2023-04-06T23:59:59,2023-04-06T22:30:00,14547.4,2974.2,16101.8,33623.4
2023-04-06T23:59:59,2023-04-06T23:00:00,13897.2,2841.1,15496.5,32234.8
2023-04-06T23:59:59,2023-04-06T23:30:00,13436.1,2855.5,15606.2,31897.8
2023-04-06T23:59:59,2023-04-07T00:00:00,12991.5,2677.0,15314.5,30983.0
2023-04-07T23:59:59,2023-04-07T00:30:00,12680.3,2623.4,14721.2,30024.9
2023-04-07T23:59:59,2023-04-07T01:00:00,12695.5,2549.3,14381.3,29626.1
2023-04-07T23:59:59,2023-04-07T01:30:00,12680.0,2703.1,14170.6,29553.7
2023-04-07T23:59:59,2023-04-07T02:00:00,12522.3,2674.7,13981.0,29178.0
2023-04-07T23:59:59,2023-04-07T02:30:00,12334.9,2669.5,13758.9,28763.3
2023-04-07T23:59:59,2023-04-07T03:00:00,12280.3,2601.4,13782.7,28664.4
2023-04-07T23:59:59,2023-04-07T03:30:00,12389.5,2598.0,13779.5,28767.0
2023-04-07T23:59:59,2023-04-07T04:00:00,12312.3,2691.1,13575.6,28579.0
2023-04-07T23:59:59,2023-04-07T04:30:00,12314.3,2787.9,13714.2,28816.4
2023-04-07T23:59:59,2023-04-07T05:00:00,12547.6,3003.7,13726.4,29277.7
2023-04-07T23:59:59,2023-04-07T05:30:00,12852.9,3175.6,13630.7,29659.2
2023-04-07T23:59:59,2023-04-07T06:00:00,13485.3,2823.4,13814.7,30123.4
2023-04-07T23:59:59,2023-04-07T06:30:00,13964.3,2637.0,13691.1,30292.4
2023-04-07T23:59:59,2023-04-07T07:00:00,14056.0,2821.7,13950.5,30828.2
2023-04-07T23:59:59,2023-04-07T07:30:00,14991.9,2830.3,15613.9,33436.1
2023-04-07T23:59:59,2023-04-07T08:00:00,15375.6,2924.8,17015.2,35315.6
